district,area,state,households_surveyed,women_age_15_49_years_interviewed,men_age_15_49_years_interviewed,population_female_age_6_years_who_ever_attended_school_percent,population_below_age_15_years_percent,sex_ratio_of_the_total_population_females_per_1000_males,sex_ratio_at_birth_for_children_born_in_the_last_five_years_females_per_1000_males,children_under_age_5_years_whose_birth_was_registered_percent,households_with_electricity_percent,households_with_an_improved_drinking_water_source1_percent,households_using_improved_sanitation_facility2_percent,households_using_clean_fuel_for_cooking3_percent,households_using_iodized_salt_percent,households_with_any_usual_member_covered_by_a_health_scheme_or_health_insurance_percent,women_who_are_literate_percent,men_who_are_literate_percent,women_with_10_or_more_years_of_schooling_percent,women_age_20_24_years_married_before_age_18_years_percent,men_age_25_29_years_married_before_age_21_years_percent,women_age_15_19_years_who_were_already_mothers_or_pregnant_at_the_time_of_the_survey_percent,any_method_percent,any_modern_method_percent,female_sterilization_percent,male_sterilization_percent,iud_ppiud_percent,pill_percent,condom_percent,total_unmet_need_percent,unmet_need_for_spacing_percent,health_worker_ever_talked_to_female_non_users_about_family_planning5_percent,current_users_ever_told_about_side_effects_of_current_method_percent,mothers_who_had_antenatal_check_up_in_the_first_trimester_percent,mothers_who_had_at_least_4_antenatal_care_visits_percent,mothers_whose_last_birth_was_protected_against_neonatal_tetanus6_percent,mothers_who_consumed_iron_folic_acid_for_100_days_or_more_when_they_were_pregnant_percent,mothers_who_had_full_antenatal_care7_percent,registered_pregnancies_for_which_the_mother_received_mother_and_child_protection_mcp_card_percent,mothers_who_received_postnatal_care_from_a_doctor_nurse_lhv_anm_midwife_other_health_personnel_within_2_days_of_delivery_percent,mothers_who_received_financial_assistance_under_janani_suraksha_yojana_jsy_for_births_delivered_in_an_institution_percent,average_out_of_pocket_expenditure_per_delivery_in_public_health_facility_rs,children_born_at_home_who_were_taken_to_a_health_facility_for_check_up_within_24_hours_of_birth_percent,children_who_received_postnatal_care_from_a_doctor_nurse_lhv_anm_midwife_other_health_personnel_within_2_days_of_delivery_percent,institutional_births_percent,institutional_births_in_public_facility_percent,home_delivery_conducted_by_skilled_health_personnel_out_of_total_deliveries_percent,births_assisted_by_a_doctor_nurse_lhv_anm_other_health_personnel_percent,births_delivered_by_caesarean_section_percent,births_in_a_private_health_facility_delivered_by_caesarean_section_percent,births_in_a_public_health_facility_delivered_by_caesarean_section_percent,children_age_12_23_months_fully_immunized_bcg_measles_and_3_doses_each_of_polio_dpt_percent,children_age_12_23_months_who_have_received_bcg_percent,children_age_12_23_months_who_have_received_3_doses_of_polio_vaccine_percent,children_age_12_23_months_who_have_received_3_doses_of_dpt_vaccine_percent,children_age_12_23_months_who_have_received_measles_vaccine_percent,children_age_12_23_months_who_have_received_3_doses_of_hepatitis_b_vaccine_percent,children_age_9_59_months_who_received_a_vitamin_a_dose_in_last_6_months_percent,children_age_12_23_months_who_received_most_of_the_vaccinations_in_public_health_facility_percent,children_age_12_23_months_who_received_most_of_the_vaccinations_in_private_health_facility_percent,prevalence_of_diarrhoea_reported_in_the_last_2_weeks_preceding_the_survey_percent,children_with_diarrhoea_in_the_last_2_weeks_who_received_oral_rehydration_salts_ors_percent,children_with_diarrhoea_in_the_last_2_weeks_who_received_zinc_percent,children_with_diarrhoea_in_the_last_2_weeks_taken_to_a_health_facility_percent,prevalence_of_symptoms_of_acute_respiratory_infection_ari_in_the_last_2_weeks_preceding_the_survey_percent,children_with_fever_or_symptoms_of_ari_in_the_last_2_weeks_preceding_the_survey_taken_to_a_health_facility_percent,children_under_age_3_years_breastfed_within_one_hour_of_birth8_percent,children_under_age_6_months_exclusively_breastfed9_percent,children_age_6_8_months_receiving_solid_or_semi_solid_food_and_breastmilk9_percent,breastfeeding_children_age_6_23_months_receiving_an_adequate_diet9_10_percent,non_breastfeeding_children_age_6_23_months_receiving_an_adequate_diet9_10_percent,total_children_age_6_23_months_receiving_an_adequate_diet9_10_percent,children_under_5_years_who_are_stunted11_percent,children_under_5_years_who_are_wasted11_percent,children_under_5_years_who_are_severely_wasted12_percent,children_under_5_years_who_are_underweight11_percent,women_whose_body_mass_index_bmi_is_below_normal_bmi_18_5_kg_m2_percent,men_whose_body_mass_index_bmi_is_below_normal_bmi_18_5_kg_m2_percent,women_who_are_overweight_or_obese_bmi_25_0_kg_m2_percent,men_who_are_overweight_or_obese_bmi_25_0_kg_m2_percent,children_age_6_59_months_who_are_anaemic_11_0_g_dl_percent,non_pregnant_women_age_15_49_years_who_are_anaemic_12_0_g_dl_percent,pregnant_women_age_15_49_years_who_are_anaemic_11_0_g_dl_percent,all_women_age_15_49_years_who_are_anaemic_percent,men_age_15_49_years_who_are_anaemic_13_0_g_dl_percent,blood_sugar_level_high_140_mg_dl_percent,blood_sugar_level_very_high_160_mg_dl_percent,slightly_above_normal_systolic_140_159_mm_of_hg_and_or_diastolic_90_99_mm_of_hg_percent,moderately_high_systolic_160_179_mm_of_hg_and_or_diastolic_100_109_mm_of_hg_percent,very_high_systolic_180_mm_of_hg_and_or_diastolic_110_mm_of_hg_percent,cervix_percent,breast_percent,oral_cavity_percent,children_age_9_59_months_who_did_not_receive_a_vitamin_a_dose_in_last_6_months_percent,children_under_age_3_years_not_breastfed_within_one_hour_of_birth_percent,children_under_age_6_months_not_exclusively_breastfed_percent,children_age_12_23_months_fully_not_immunized_bcg_measles_and_3_doses_each_of_polio_dpt_percent,children_age_6_8_months_not_receiving_solid_or_semi_solid_food_and_breastmilk_percent,total_children_age_6_23_months_not_receiving_an_adequate_diet9_10_percent,malnourishment_index,literacy_ratio,literacy_ratio_category
Sitapur,Total,Uttar Pradesh,1815.22,2019.66,274.49,59.82,35.73,911.82,719.64,64.92,29.88,98.7,16.65,18.97,90.2,2.82,50.6,72.55,21.58,32.84,23.146356425431343,7.3,42.83,30.96,20.78,0.13,0.82,1.44,7.22,17.54,5.67,15.65,35.06,22.72,10.17,78.94,5.13,1.07,77.09,55.48,52.61,1567.84,0,22.46,67.75,56.19,4.94,71.93,4.9,23.37,3.91,44.8,87.28,74.15,54.5,72.9,47.74,43.92,91.93,4.61,18.3,40.64,13.41,60.76,10.15,70.72,34.78,62.71,15.48,1.71,0.06844058016979569,2.34,56.43,13.96,5.62,48.55,35.75,41.72,9.6,4.25,52.59,38.62,41.68,38.81,21.75,4.28,1.96,5.88,0.74,1.11,22.62,8.95,2.67,56.08,65.22,37.29,55.2,84.52,97.66,47.8257,0.6974500344589939,Low
Hardoi,Urban,Uttar Pradesh,280.41,384.74,28.18,74.37,32.16,1051.12,1023.71,75.45,79.51,99.14,77.34,68.61,90.54,2.97,75.09,86.2705117455445,47.02,18.88,25.632208232119343,1.55,25.95,18.42,7.53,0,0.65,1.07,9.17,29.27,8.19,24.44,52.33484107477077,28.36,9.78,83.76,9.78,0.01,79.51447753403005,45.57,48.29,1652.140127691796,1.1192984328380948,5.63,77.9,64.87,1.2,74.29,25.81,29.45343611871965,25.53,58.83773370928574,90.19181854094818,75.030793047878,72.90896062817909,74.20177274587351,61.68340845765888,60.15,76.9257209016462,4.4000065973137525,5.37,35.155422887818226,7.805979734259614,64.8646626824026,8.16,70.73696664009464,31.8,27.50313347889394,46.735312970340694,8.950094996272588,8.03247450178781,8.76896256440877,36.98,5.86,4.34,27.68,22.9,22.15123330713789,23.26,16.22255524014835,51.67,34.55,51.87336143450092,34.61,15.539452746783802,7.26,3.64,6.12,3.21,0.46,3.82,3.33,6.65,39.85,68.2,72.49686652110606,41.16226629071426,53.26468702965931,91.23103743559123,42.085057675135715,0.8704016990356856,Medium
Hardoi,Rural,Uttar Pradesh,1410.5,1533,210.59,57.83,37.24,924.7,770.29,52.05,34.79,99.71,18.49,14.11,84.35,9.09,48.91,72.22,18.79,23.22,36.35794463307536,3.61,26.43,19.97,8.82,0,1.4,1.82,7.79,24.87,6.52,23.73,33.64,20.81,10.34,78.99,13.62,1.08,73.71,30.96,64.14,1555.62,1.71,4.79,63.38,53.16,5.19,66.52,5.95,32.94,4.85,34.72,79.54,58.34,54.31,56.46,42.37,59.89,94.93,1.53,12.68,42.82,20.48,62.55,4.51,60.07,24.82,55.93,36.09940619729747,0,7.474771848164505,0,52.93,16.24,5.12,42.06,32.63,33.51,9.23,2.18,43.39,33.63,33.79,33.64,18.48,3.6,1.33,5.99,0.86,0.23,7.84,4.97,6.28,40.11,75.18,44.07,65.28,63.90059380270253,100,45.50133562816215,0.6772362226530046,Low
Hardoi,Total,Uttar Pradesh,1690.91,1917.73,238.77,60.8,36.38,944.87,802.59,55.32,42.2,99.61,28.25,23.15,85.37,8.07,54.16,73.29,24.46,22.3,31.49690509663951,3.16,26.35,19.71,8.6,0,1.28,1.69,8.02,25.62,6.8,23.87,31.55,21.84,10.27,79.64,13.1,0.93,75.29,32.95,61.47,1487.51,1.58,4.9,65.4,54.78,4.64,67.6,8.7,39.43,8.25,39.14,80.56,60.59,56.77,61.36,44.43,59.93,94.43,2.64,11.63,39.99,19.13,58.42,5.03,56.52,25.76,51.29,38.82516568326611,0,7.1130017690884095,0.9,50.5,14.66,5.01,39.87,30.58,33.22,12.19,4.14,44.55,33.81,34.04,33.82,18.51,4.3,1.77,6.01,1.32,0.27,7.03,4.64,6.35,40.07,74.24,48.71,60.86,61.17483431673389,99.1,44.73379005900402,0.7389821258016099,Medium
Unnao,Urban,Uttar Pradesh,181.68,247.61,61.12,76.86,26.89,942.64,851.34,72.85,92.56,99.12,69.88,74.27,99.39,3.62,80.46,82.61,51.84,1.67,23.08000038709271,0.01,49.93,35.49,12.61,0,0,1.05,20.43,12.04,4.56,10.37,49.369999722496885,50.31,27.79,90.47,10.15,2.7,90.74,77.33,43.11,2592.169959717231,5.8352077470188115e-8,0.01,82.58,47.56,3.09,85.67,20.12,41.109999252961,8.04,59.00999953396164,93.26999980671836,75.47999970980517,77.06999954131155,77.79999970901495,63.589999624324946,47.96,83.14999970395644,7.5899998255066485,0,53.03999982494335,13.189999757716832,78.45999898320726,0,78.0199993057306,13.07,23.510000066776804,37.2699999128453,4.760000138451475,0.010000343278313896,3.9500001717852236,34.73,7.53,0,28.85,19.58,27.99,24.04,1.65,52.12,36.44,50.759999964177894,37.25,28.17,4.15,3.13,3.64,1.36,0.88,13.31,0.92,4.12,52.04,86.93,76.4899999332232,40.99000046603836,62.7300000871547,96.04999982821478,43.3435000180014,0.9739740951458661,High
Unnao,Rural,Uttar Pradesh,1076.47,1300.93,163.36,62.26,33.78,1023.08,922.81,73.39,36.93,97.43,21.3,14.27,92.54,5.64,57.53,68.65,24.07,14.02,23.08000099781344,5.15,40.37,25.61,15.25,0,1.04,0.79,8.36,21.03,6.61,10.7,52.9,21.54,9.71,85.55,4.42,0.77,85.5,50.94,56.57,1013.93,1.68,20.95,67.25,54.49,1.99,68.99,5.25,29.01,2.83,56.57,86.58,79.66,62.45,65.4,51.85,43.6,100,0,9.3,15.1,9.46,78.91,11.77,77.29,32.55,62.2,37.26999975651973,2.97,0.010000877794480773,3.62,48.03,13.8,2.96,34.98,27.87,34.99,11,6.6,42.46,35.49,40.87,35.78,18.69,2.69,1.22,4.05,0.88,0.1,18.8,7,2.42,56.4,67.45,37.8,43.43,62.73000024348027,96.38,42.23020001460882,0.8380189366351055,Medium
Unnao,Total,Uttar Pradesh,1258.15,1548.54,224.48,64.39,32.77,1010.8,914.81,73.33,44.97,97.68,28.31,22.93,93.53,5.35,61.19,72.45,28.51,11.45,23.080000430902782,4.39,41.78,27.07,14.87,0,0.89,0.83,10.13,19.71,6.31,10.65,49.61,24.81,11.76,86.11,5.07,0.99,86.1,53.94,54.67,1130.39,1.6,18.56,68.84,53.77,2.1,70.72,6.79,33.24,3.31,57.39,86.53,80.31,63.68,67.44,52.46,44.07,100,0,8.29,15.1,9.46,78.91,10.5,77.29,30.24,59.75,19.49,3.97,0.010000379430767675,4.29,46.47,13.06,2.61,34.26,26.5,33.11,13.15,5.27,43.62,35.64,43.19,36.01,21.23,2.92,1.52,3.99,0.96,0.23,17.92,6.03,2.69,55.93,69.76,40.25,42.61,80.51,95.71,43.2281,0.8445824706694272,Medium
Lucknow,Urban,Uttar Pradesh,1262.17,1500.71,212.79,83.88,22.65,928.45,827.6,84.53,99.15,98.57,85.63,95.29,97.8,7.59,85.34,90.76,66.21,6.21,12.49,0,52.65,40.56,15.55,0,1.68,3.15,19.53,14.51,4.84,15.99,53.95630783221662,79.45,56.07,93.48,22.33,15.59,75.22,58.56,30.22,2256.63,0.8723360520607012,19.54,90.86,45.34,1.65,91.38,32.76,52.76,19.29,56.35,94.49,59.94,65.03,82.91,53.9,36.64,78,19.57,8.03,50.046478801161754,14.079156300493587,76.75681033985059,1.92,80.02215407446671,19.19,21.597296348690236,43.052121538980984,0.01,4.066999554824453,1.64,32.01,34.75,22.74,41.48,11.54,11.26,28.04,19.15,67.71,59.03,26.48,57.68,24.69,5.43,2.84,7.21,1.41,0.56,10.34,3.34,3.67,63.36,80.81,78.40270365130976,43.65,56.947878461019016,98.36,46.92564307279212,0.9402820625826355,High
Lucknow,Rural,Uttar Pradesh,615.83,693.23,98.28,65.45,30.3,900.74,930,72.49,81.97,99.47,28.38,36.89,91.06,2.29,66.43,79.36,34.86,15.94,22.77365944876682,1.9,49.5,36.1,20.87,0,1.58,2.16,11.19,13.98,4.92,11.38,38.69,71.33,44.9,89.89,13.76,9.13,84.35,55.88,60.83,1233.89,0.01,20.83,84.45,59.69,1.14,85,16.66,41.73,10.6,61.31,91.01,69.24,79.33,76.93,68.24,35.69,96.79,1.58,11.94,32.77,4.61,79.32,2.16,78.7,26.38,55.84,40.38471296815427,7.48,3.0075779448492463,6.24,43.75,32.36,12.36,47.85,21.63,20.66,10.5,15.97,77.25,60.3,49.95,59.75,17.29,4.51,2.01,4.02,0.71,1.41,8.45,2.7,3.43,64.31,73.62,44.16,38.69,59.61528703184573,93.76,45.58971722191074,0.8370715725806452,Medium
Lucknow,Total,Uttar Pradesh,1878,2193.95,311.06,77.7,25.3,918.78,870.31,79.39,93.51,98.86,66.86,76.14,95.59,5.85,79.37,87.16,56.3,9.63,16.65,0.75,51.64,39.13,17.25,0,1.64,2.83,16.85,14.34,4.87,14.47,40.58,76.17,51.55,92.02,18.86,12.98,78.9,57.48,42.2,1751.9,2.63,20.06,88.08,51.56,1.43,88.61,25.78,49.52,14.93,58.82,92.75,64.58,72.16,79.93,61.05,36.24,87.2,10.76,9.71,26.39,16.38,66.71,2.02,77.88,22.33,47.02,39.671213428378486,3.73,2.705972136462111,3.9,37.48,33.64,17.91,44.45,14.74,14.28,22.47,18.13,72.01,59.44,35.4,58.35,22.31,5.13,2.58,6.18,1.19,0.83,9.74,3.14,3.6,63.76,77.67,52.98,41.18,60.328786571621514,96.1,45.30272719429728,0.9106241395135384,High
Rae Bareli,Urban,Uttar Pradesh,113.52,153.17,46.14,79.83,24.14,991.97,868.2114390501899,64.86,96.89,98.71,65.78,75.74,96.3,8.88,80.88,85.53,58.94,4.05,15.361111330396687,1.976445492251427,40.74,35.3,12.29,0,4.31,1.41,17.29,22.4,8.15,13.51,61.991568528451985,79.71,61.73,100,34.8,26.83,63.1031273106577,65.26,28.658197567283715,2597.792556913642,2.4307004057380577,57.63,74.83,25.52,0.01,74.83,34.57,32.17715539283669,20.84941188491053,60.60397659485437,89.40194988544832,71.79393530844763,77.52072561462208,79.767258349222,68.29990201529229,22.07,81.55880646102896,10.460411393563804,17.79,46.066464462068595,5.590611400775533,77.3527399363447,2.78,80.32838374055387,16.031401601303084,27.163726739216713,50.351868017184955,4.991473001794276,1.0808230381171826,4.10676999298297,36.78,22.37,14.75,29.5,18.45,30.03,27.74,23.44,73.26913360975543,55.33,64.52098372320478,55.72,31.25,2.68,2.68,9.06,2.49,0,9.14,5.23,1.62,77.93,83.96859839869691,72.83627326078329,39.39602340514563,49.648131982815045,95.89323000701702,49.97471952819315,0.9456331111890564,High
Rae Bareli,Rural,Uttar Pradesh,1289.06,1571.1,215.44,62.21,31.67,1054.49,939.89,69.57,69.39,98.41,14.23,18,83.14,5.93,60.34,87.47,28.33,13.02,26.63276907165878,2.63,26.54,20.66,14.42,0,1.32,1.06,3.72,22.43,10,28.05,42.25,45.47,23.47,95.86,20,3.83,92.15,65.29,69.31,1664.98,0.01,18.71,82.83,68.85,0.57,83.1,6.27,31.85,2.64,65.77,97.27,80.21,81.18,81.16,62.23,41.99,98.75,0,10.17,44.02,40,70.65,1.22,85.87,36.75,49.42,21.64,4.43,2.6943910275816245,4.58,36.1,32.03,15.56,42.17,26.1,32.36,9.4,3.4,60.17,45.63,50.17,45.83,23.42,2.59,1.03,5.35,1.45,0.39,3.82,1.25,2.14,58.01,63.25,50.58,34.230000000000004,78.36,95.42,44.987899999999996,0.6898365153767007,Low
Rae Bareli,Total,Uttar Pradesh,1402.59,1724.27,261.58,63.65,31.05,1049.21,921.3,69.25,71.61,98.44,18.4,22.67,84.21,6.17,62.16,87.13,31.05,12.13,14.39,2.49,27.75,21.9,14.24,0,1.57,1.09,4.86,22.43,9.85,27,46.21,48.15,26.47,96.18,21.16,5.63,91.7,65.29,65.71,1691.36,0,21.76,82.22,65.52,0.52,82.47,8.44,38.12,3.17,61.84,94.99,77.34,78.1,76.89,60.92,40.51,96.43,2.41,10.76,48.66,37.22,68.44,1.34,86.32,34.43,47.4,23.44,4.09,1.6845227224890678,4.86,36.15,31.37,15.5,41.31,25.42,31.95,11.02,6.97,60.24,46.45,51.04,46.63,24.74,2.59,1.16,5.66,1.54,0.36,4.29,1.6,2.09,59.49,65.57,52.6,38.16,76.56,95.14,45.695499999999996,0.7134167336164352,Medium
Farrukhabad,Urban,Uttar Pradesh,157.71,187.16,34.93,78.96,31.49,874.5,526.97,50.09,92.24,100,60.25,70.32,93.61,5.94,77.45,90.79,45.28,19.64,24.68539958239859,2.94,53.42,31.8,6.15,0,5.25,1.61,18.79,11.15,4.79,14.58,56.53379187349934,42.27,35.29,91.09,24,15.7,75.04,56.24,40.09,1654.1135386180626,0.01,14.23,60.88,34.41,2.9,63.79,16.15,39.09,16.87,60.82773040609048,90.07879921574336,76.5026494590916,72.86264252944022,73.58649789860233,60.754637428061976,13.52,76.18675218103365,8.00459805178443,2.23,34.69652629159863,9.705762121785313,64.77500737461105,2.44,72.71958108679084,26.28,32.01391647215916,45.38221142537727,7.270968164108021,8.127228201543078,7.495544075563799,38.65,14.66,4.99,33.76,21.17,13.29,26.92,18.81,51.32,28.81,46.91300371624848,28.97,6.64,4.85,3.49,11.13,2.81,1.14,10.85,4.14,4.97,86.48,73.72,67.98608352784083,39.17226959390952,54.61778857462273,92.5044559244362,45.11134219160116,0.8530675184491684,Medium
Farrukhabad,Rural,Uttar Pradesh,518.22,671.96,84.26,67.85,36.66,1012.82,1134.98,56.73,53.61,99.86,21.24,10.69,93.08,5.94,63.46,90.21,25.97,25.25,26.456670403626426,7.81,43.69,20.45,7.7,0,2.83,1.28,8.17,20.97,6.73,8.87,62.87,44.56,12.67,82.57,5.52,1.35,70.08,40.38,51.23,1207.01,0.71,18.33,50,34.4,1.31,51.31,3.73,18.52,2.45,37.39,78.62,65.13,56.53,59.34,38.85,25.28,65.37,5.56,14.12,20.42,5.31,68.01,3.62,67.12,21.24,59.96,35.4093408242836,6.81,5.8486033671519415,5.77,51.24,7.13,1.65,30.92,24,29.76,11.9,10.83,36.19,26.25,28.86,26.47,19.7,3.67,0.78,6.71,1.33,0.44,6.04,2.97,5.5,74.72,78.76,40.04,62.61,64.5906591757164,94.23,45.76123955054299,0.7034696818534532,Medium
Farrukhabad,Total,Uttar Pradesh,675.93,859.12,119.18,70.28,35.54,980.95,1001.51,55.64,62.63,99.89,30.34,24.6,93.21,5.94,66.51,90.38,30.18,24.35,16.85,6.86,45.8,22.92,7.36,0,3.36,1.35,10.47,18.84,6.31,9.98,63.15,44.1,17.16,84.26,9.19,4.2,71.05,43.52,48.7,1330.75,0.59,17.51,51.95,34.4,1.59,53.55,5.96,24.09,5.03,38.62,79.75,64.48,59.46,60.15,41.65,23.35,67.61,4.86,12.13,19.79,5.14,68.99,3.43,69.22,22.11,56.36,39.33,7.45,6.288463903335674,6.93,49.12,8.4,2.21,31.4,23.37,24.88,15.26,13.2,38.71,26.82,29.3,27.01,15.87,3.92,1.38,7.67,1.66,0.6,7.08,3.22,5.39,76.65,77.89,43.64,61.38,60.67,93.07,45.301700000000004,0.7358928966585528,Medium
Kannauj,Urban,Uttar Pradesh,98.62,127.58,24.94,64.29,32.05,1057.89,1383.61,45.22,90.64,98.5,56.38,59.78,96.25,6.07,62.4,83.63,35.35,8.19,26.28578565009479,2,38.88,26.67,5.52,0,1.33,4.73,14.4,20.87,9.57,10.47,52.123151975043015,50.94,20.79,77.88,12.24,6.57,67.91,48.88,26.66,1462.1003941243512,1.1850850971482423,8.08,59.48,22.67,4.91,64.39,9.29,25.23,5.38044697529302,58.77909154607994,89.74208389989677,75.29547658514787,71.98804083381485,73.18092658753996,60.83103730235104,40.39,75.4971615906818,3.837115140964337,14.62,32.591600930116044,7.55941499121944,62.71229503379208,18.31,76.88,33.9,27.777150566516934,47.775628079303786,9.703563984584532,9.504872895258597,9.659424484479807,39.87,13.31,8.34,28.7,20.09,12.33,21.89,30.27,45.5,32.07,51.22992199739489,32.18,15.13,2.98,1.02,10.6,0.48,1.35,13.16,2.86,5.73,59.61,66.1,72.22284943348306,41.22090845392006,52.224371920696214,90.34057551552019,44.94983914108729,0.7461437283271554,Medium
Kannauj,Rural,Uttar Pradesh,500.68,614.64,79.21,66.59,37.24,975.62,1064.56,40.37,66.72,99.87,15.18,11.16,94.11,4.96,60.05,81.08,26.98,18.78,29.73480771777939,4.91,35.99,18.98,6.8,0,2.69,1.47,7.71,22.82,6.69,8.37,49.61,40.14,9.76,82.66,10.15,1.22,86.5,44.1,57.23,1261.54,1,17.01,62.81,47.2,2.09,63.09,3.66,22.14,0.44,48.45,88.25,67.33,60.3,71.33,47.95,36.25,76.17,0,17.87,31.87,16.75,58.32,12.35,63.78,28.56,57.11,46.81937240617487,1.13,0.01,0.87,51.86,12.06,3.1,33.51,24.08,36.3,11.71,3.65,40.91,24.43,26.95,24.6,18.68,2.79,1.04,5.08,0.81,0.39,9.71,3.73,4.66,63.75,71.44,42.89,51.55,53.18062759382513,99.13,44.10563765562951,0.7406265416872225,Medium
Kannauj,Total,Uttar Pradesh,599.3,742.22,104.14,66.19,36.41,988.38,1098.64,41.02,70.66,99.65,21.96,19.16,94.46,5.15,60.45,81.69,28.42,16.72,24.43,4.46,36.45,20.19,6.6,0,2.47,1.99,8.77,22.51,7.15,8.75,50.69,41.77,11.43,81.93,10.47,2.03,83.84,44.82,52.7,1313.65,0.85,15.66,62.4,44.19,2.44,63.25,4.35,22.91,0.41,48.67,86.65,67.44,58.99,67.43,46.42,36.79,76.56,2.73,17.48,32.26,15.05,62.55,13.07,66.04,29.32,54.96,47.9443485364487,4.94,0.01,3.72,50.38,12.22,3.75,32.92,23.37,30.52,13.52,10.07,41.47,25.77,27.79,25.9,17.83,2.83,1.03,6.03,0.75,0.55,10.3,3.58,4.85,63.21,70.68,45.04,51.33,52.0556514635513,96.28,43.781239087813084,0.7399926551597503,Medium
Etawah,Urban,Uttar Pradesh,138.6,205.52,25.93,79.23,29.85,990.08,906.12,59.31,97.08,97.44,64.01,68.99,98.1,3.41,82.09,85.99,51.21,19.28,27.57458195382155,0,45.29,21.29,6.85,0,0.46,1.53,12.44,17.09,4.61,2.93,55.99082085748188,54.89,29.42,84.59,6.59,4.52,90.88,71.86,28.8,1431.06,0.9618862214205282,47,74.72,49.58,4.24,78.96,9.49,28.12,4.87,59.646518188527914,90.5497244699658,75.68261161139947,72.52148345626641,73.98670669955227,60.88143148742452,31.36,78.67057109838804,4.0097955912872125,10.49,30.323451432698167,7.957505109456755,62.76897520216851,2.55,70.60617306500521,13.44,33.8596323069896,44.503187669733755,5.03,8.364728283143824,4.21,51.09,9.46,2.73,31.86,20.77,2.3,25.63,25.6,42.74,31.72,44.59772190939185,32.5,14.07,5.57,2.88,4.53,1.65,0.42,11.25,3.83,6.67,68.64,86.56,66.1403676930104,40.353481811472086,55.496812330266245,95.79,47.02510698867141,0.9546458890568672,High
Etawah,Rural,Uttar Pradesh,435.52,531.51,77.45,70.05,32.7,915.99,782.54,64.92,89.45,98.91,17.48,13.47,93.02,13.23,71.65,88.05,34.19,24.34,25.837396891544792,7.17,53.45,25.48,14.63,0,1.29,1.02,6.93,18.99,7.19,4.3,45.47,58.03,22.34,83.77,7.7,2,89.31,55.86,63.84,1280.33,0,25.76,75.32,65.04,1.03,74.67,5.76,33.72,3.52,61.07,89.54,74.48,71.51,77.98,62.97,32.51,78.75,3.5,12.84,17.33,7.15,57.44,8.41,66.32,18.39,74.05,26.02,3.42,4.845756025819782,3.02,53.88,12.11,2.12,32.87,23.4,21,15.67,8.06,39.08,27.07,17.12,26.58,10.08,3.61,1.71,7.15,0.5,0.6,8.67,3.58,6.52,67.49000000000001,81.61,25.950000000000003,38.93,73.98,96.98,42.496900000000004,0.8137421919363999,Medium
Etawah,Total,Uttar Pradesh,574.13,737.03,103.38,72.51,31.96,934.7,813.12,63.41,91.29,98.56,28.71,26.87,94.26,10.86,74.57,87.53,38.94,22.81,27.06,5.19,51.38,24.42,12.66,0,1.08,1.15,8.32,18.51,6.54,3.87,45.58,57.2,24.21,83.99,7.41,2.66,89.71,60.09,54.57,1311.89,1.62,31.38,75.16,60.97,1.87,75.79,6.74,31.11,3.81,53.8,86.14,67.58,62.8,66.89,56.75,32.21,80.76,2.57,12.23,20.07,9.73,58.35,6.88,66.91,17.07,71.1,21.85,3.8,5.5255746594775665,3.32,53.15,11.42,2.28,32.61,22.66,16.28,18.47,12.48,40.03,28.37,25.5,28.23,11.08,4.16,2.04,6.42,0.82,0.55,9.39,3.65,6.56,67.78999999999999,82.93,28.900000000000006,46.2,78.15,96.68,44.0427,0.8519364789215126,Medium
Auraiya,Urban,Uttar Pradesh,98.6,124.23,21.47,83.75,28.27,940.05,765.56,57.26,85.69,98.91,65.03,64.67,95.15,3.85,84.67,91.87,57.43,11.83,31.636562493949363,2.67,39.96,37.97,24.23,0,0,3.11,10.63,18.81,2.52,22.97,49.65671568178594,15.67,6.01,75.69,3.53,0,87.2292971770341,19.55,42.41,1923.1623503308294,1.9273517437894727,3.51,71.78,43.5,14.66,86.44,23.59,38.71335936829236,10.45,59.623513971057854,91.16669929943531,71.99781341942555,76.23104648477121,78.45805513179613,59.36880526271945,25.09,87.9937398361946,3.1513410066497123,10.15,44.66523234500341,19.327907054634817,70.15375843062745,2.32,75.31402998372874,17.27,40.03171321210057,33.78572668377416,5.364264595029021,5.047249319241691,5.275710415478192,41.22,11.04,5.93,30.59,17.66,21.39715098349261,21.39,12.724305810443685,74.81,72.82,53.69610045561316,72.7,27.637173054394754,2.93,1.99,5.78,0.45,0.88,3.79,0.91,2.7,74.91,82.73,59.96828678789943,40.376486028942146,66.21427331622584,94.72428958452181,46.9950845113098,0.9216283879394797,High
